'freq[cm-1]','tip3p[200ps/hann]', 'spce/qspcfw[200ps/hann]', 'spce/spcfw[200ps/hann]', 'spce[200ps/hann]', 'opc3pol[200ps/hann]'
16184.850000,0.495944,0.497141,0.501971,0.502775,0.506113
16186.500000,0.495909,0.497140,0.501985,0.502761,0.506105
16188.150000,0.495899,0.497112,0.501950,0.502822,0.506126
16189.800000,0.495906,0.497111,0.501949,0.502894,0.506133
16191.450000,0.495911,0.497120,0.501970,0.502847,0.506107
16193.100000,0.495947,0.497162,0.501962,0.502775,0.506146
16194.750000,0.495960,0.497220,0.502017,0.502761,0.506203
16196.400000,0.495946,0.497181,0.502065,0.502751,0.506167
16198.050000,0.495938,0.497124,0.502011,0.502748,0.506124
16199.700000,0.495904,0.497126,0.502000,0.502767,0.506097
16201.350000,0.495896,0.497136,0.502017,0.502804,0.506045
16203.000000,0.495936,0.497146,0.501967,0.502829,0.506047
16204.650000,0.495903,0.497178,0.501947,0.502827,0.506093
16206.300000,0.495836,0.497232,0.501927,0.502803,0.506096
16207.950000,0.495826,0.497186,0.501898,0.502799,0.506098
16209.600000,0.495832,0.497078,0.501927,0.502837,0.506182
16211.250000,0.495832,0.497092,0.501987,0.502816,0.506254
16212.900000,0.495850,0.497166,0.502023,0.502749,0.506224
16214.550000,0.495929,0.497172,0.501975,0.502764,0.506183
16216.200000,0.495956,0.497149,0.501942,0.502841,0.506164
16217.850000,0.495902,0.497157,0.501974,0.502843,0.506173
16219.500000,0.495912,0.497159,0.501946,0.502821,0.506180
16221.150000,0.495963,0.497132,0.501923,0.502844,0.506144
16222.800000,0.495961,0.497098,0.501983,0.502839,0.506143
16224.450000,0.495936,0.497086,0.501979,0.502834,0.506146
16226.100000,0.495897,0.497090,0.501930,0.502822,0.506133
16227.750000,0.495897,0.497132,0.501929,0.502817,0.506142
16229.400000,0.495984,0.497179,0.501960,0.502850,0.506135
16231.050000,0.495993,0.497163,0.501997,0.502869,0.506152
16232.700000,0.495887,0.497121,0.501980,0.502845,0.506160
16234.350000,0.495859,0.497089,0.501973,0.502768,0.506114
16236.000000,0.495898,0.497091,0.502003,0.502734,0.506090
16237.650000,0.495880,0.497087,0.501974,0.502786,0.506102
16239.300000,0.495877,0.497070,0.501939,0.502855,0.506092
16240.950000,0.495923,0.497077,0.501942,0.502878,0.506128
16242.600000,0.495933,0.497092,0.501936,0.502844,0.506203
16244.250000,0.495932,0.497135,0.501927,0.502813,0.506222
16245.900000,0.495924,0.497160,0.501951,0.502776,0.506210
16247.550000,0.495925,0.497132,0.501973,0.502751,0.506182
16249.200000,0.495965,0.497155,0.501964,0.502780,0.506187
16250.850000,0.495918,0.497185,0.501932,0.502823,0.506204
16252.500000,0.495848,0.497147,0.501912,0.502867,0.506171
16254.150000,0.495889,0.497120,0.501947,0.502869,0.506141
16255.800000,0.495925,0.497150,0.501971,0.502819,0.506147
16257.450000,0.495926,0.497193,0.501958,0.502773,0.506174
16259.100000,0.495907,0.497142,0.501955,0.502774,0.506173
16260.750000,0.495851,0.497056,0.501972,0.502799,0.506117
16262.400000,0.495824,0.497096,0.501981,0.502776,0.506080
16264.050000,0.495857,0.497160,0.501948,0.502784,0.506070
16265.700000,0.495923,0.497150,0.501937,0.502831,0.506044
16267.350000,0.495917,0.497148,0.501968,0.502816,0.506046
16269.000000,0.495864,0.497143,0.501961,0.502802,0.506060
16270.650000,0.495883,0.497158,0.501937,0.502811,0.506116
16272.300000,0.495929,0.497187,0.501976,0.502795,0.506203
16273.950000,0.495937,0.497162,0.502050,0.502812,0.506171
16275.600000,0.495909,0.497135,0.502035,0.502852,0.506127
16277.250000,0.495907,0.497144,0.501957,0.502821,0.506173
16278.900000,0.495889,0.497166,0.501961,0.502737,0.506204
16280.550000,0.495874,0.497148,0.502013,0.502709,0.506188
16282.200000,0.495932,0.497122,0.502005,0.502747,0.506124
16283.850000,0.495963,0.497135,0.501992,0.502785,0.506082
16285.500000,0.495956,0.497190,0.502011,0.502784,0.506113
16287.150000,0.495966,0.497243,0.502017,0.502788,0.506097
16288.800000,0.495946,0.497239,0.501990,0.502837,0.506074
16290.450000,0.495882,0.497235,0.501988,0.502838,0.506118
16292.100000,0.495878,0.497221,0.502035,0.502801,0.506135
16293.750000,0.495948,0.497157,0.502045,0.502768,0.506127
16295.400000,0.495938,0.497133,0.502039,0.502767,0.506127
16297.050000,0.495889,0.497166,0.502035,0.502774,0.506132
16298.700000,0.495923,0.497206,0.501981,0.502724,0.506163
16300.350000,0.495936,0.497257,0.501939,0.502714,0.506149
16302.000000,0.495935,0.497276,0.502002,0.502762,0.506107
16303.650000,0.495943,0.497255,0.502089,0.502805,0.506145
16305.300000,0.495912,0.497255,0.502068,0.502811,0.506163
16306.950000,0.495890,0.497240,0.502020,0.502786,0.506141
16308.600000,0.495890,0.497168,0.501979,0.502783,0.506130
16310.250000,0.495901,0.497086,0.501927,0.502765,0.506078
16311.900000,0.495908,0.497089,0.501945,0.502766,0.506074
16313.550000,0.495930,0.497166,0.502012,0.502797,0.506176
16315.200000,0.495931,0.497181,0.502036,0.502815,0.506213
16316.850000,0.495899,0.497121,0.501985,0.502845,0.506167
16318.500000,0.495885,0.497085,0.501939,0.502849,0.506172
16320.150000,0.495881,0.497095,0.501954,0.502824,0.506191
16321.800000,0.495880,0.497127,0.501972,0.502814,0.506142
16323.450000,0.495873,0.497176,0.502018,0.502782,0.506110
16325.100000,0.495882,0.497175,0.502074,0.502751,0.506144
16326.750000,0.495879,0.497133,0.502049,0.502744,0.506131
16328.400000,0.495871,0.497148,0.502043,0.502756,0.506116
16330.050000,0.495899,0.497190,0.502087,0.502821,0.506137
16331.700000,0.495898,0.497218,0.502069,0.502835,0.506124
16333.350000,0.495876,0.497190,0.502038,0.502766,0.506139
16335.000000,0.495898,0.497093,0.502028,0.502738,0.506141
16336.650000,0.495918,0.497079,0.502028,0.502788,0.506117
16338.300000,0.495884,0.497137,0.502053,0.502830,0.506152
16339.950000,0.495877,0.497167,0.502064,0.502815,0.506196
16341.600000,0.495900,0.497171,0.502060,0.502798,0.506189
16343.250000,0.495853,0.497149,0.502025,0.502815,0.506129
16344.900000,0.495827,0.497120,0.502040,0.502798,0.506084
16346.550000,0.495901,0.497093,0.502117,0.502743,0.506089
16348.200000,0.495966,0.497108,0.502069,0.502739,0.506127
16349.850000,0.495920,0.497119,0.501974,0.502733,0.506160
16351.500000,0.495853,0.497075,0.501934,0.502694,0.506134
16353.150000,0.495867,0.497062,0.501905,0.502707,0.506088
16354.800000,0.495872,0.497085,0.501908,0.502753,0.506081
16356.450000,0.495857,0.497095,0.501939,0.502780,0.506086
16358.100000,0.495879,0.497106,0.501980,0.502756,0.506099
16359.750000,0.495902,0.497117,0.502003,0.502752,0.506140
16361.400000,0.495896,0.497121,0.501980,0.502788,0.506147
16363.050000,0.495875,0.497126,0.501998,0.502769,0.506111
16364.700000,0.495866,0.497093,0.502051,0.502754,0.506049
16366.350000,0.495888,0.497101,0.502032,0.502757,0.506045
16368.000000,0.495925,0.497185,0.501951,0.502743,0.506138
16369.650000,0.495943,0.497179,0.501910,0.502764,0.506151
16371.300000,0.495919,0.497128,0.501951,0.502806,0.506101
16372.950000,0.495860,0.497141,0.501987,0.502786,0.506143
16374.600000,0.495856,0.497153,0.501957,0.502737,0.506200
16376.250000,0.495888,0.497160,0.501904,0.502758,0.506163
16377.900000,0.495894,0.497190,0.501914,0.502794,0.506102
16379.550000,0.495953,0.497181,0.501946,0.502790,0.506085
16381.200000,0.495970,0.497151,0.501949,0.502808,0.506092
16382.850000,0.495888,0.497163,0.501962,0.502851,0.506106
16384.500000,0.495838,0.497149,0.501958,0.502836,0.506131
16386.150000,0.495842,0.497100,0.501970,0.502808,0.506154
16387.800000,0.495862,0.497114,0.502057,0.502872,0.506171
16389.450000,0.495854,0.497145,0.502053,0.502885,0.506198
16391.100000,0.495849,0.497128,0.501941,0.502768,0.506202
16392.750000,0.495898,0.497131,0.501941,0.502734,0.506191
16394.400000,0.495950,0.497149,0.501990,0.502789,0.506184
16396.050000,0.495948,0.497133,0.501956,0.502771,0.506166
16397.700000,0.495958,0.497090,0.501899,0.502747,0.506161
16399.350000,0.496017,0.497058,0.501875,0.502760,0.506159
16401.000000,0.496002,0.497075,0.501906,0.502750,0.506149
16402.650000,0.495929,0.497122,0.501949,0.502729,0.506134
16404.300000,0.495881,0.497146,0.501965,0.502704,0.506108
16405.950000,0.495856,0.497143,0.501966,0.502728,0.506067
16407.600000,0.495861,0.497159,0.501954,0.502801,0.506071
16409.250000,0.495864,0.497167,0.501941,0.502804,0.506110
16410.900000,0.495849,0.497146,0.501963,0.502782,0.506092
16412.550000,0.495852,0.497142,0.502057,0.502789,0.506046
16414.200000,0.495880,0.497169,0.502084,0.502798,0.506049
16415.850000,0.495889,0.497181,0.501997,0.502796,0.506084
16417.500000,0.495882,0.497155,0.501949,0.502815,0.506114
16419.150000,0.495878,0.497167,0.501958,0.502846,0.506138
16420.800000,0.495870,0.497219,0.501999,0.502822,0.506124
16422.450000,0.495869,0.497224,0.502020,0.502824,0.506107
16424.100000,0.495851,0.497166,0.502027,0.502867,0.506144
16425.750000,0.495858,0.497145,0.502036,0.502848,0.506181
16427.400000,0.495872,0.497164,0.501985,0.502770,0.506177
16429.050000,0.495877,0.497165,0.501944,0.502713,0.506124
16430.700000,0.495903,0.497140,0.501974,0.502734,0.506092
16432.350000,0.495871,0.497089,0.502014,0.502785,0.506107
16434.000000,0.495823,0.497129,0.502002,0.502796,0.506091
16435.650000,0.495843,0.497191,0.501968,0.502781,0.506078
16437.300000,0.495886,0.497154,0.501955,0.502787,0.506100
16438.950000,0.495892,0.497144,0.501964,0.502802,0.506112
16440.600000,0.495868,0.497191,0.501965,0.502773,0.506104
16442.250000,0.495845,0.497206,0.501961,0.502755,0.506110
16443.900000,0.495825,0.497231,0.501957,0.502775,0.506152
16445.550000,0.495815,0.497239,0.501931,0.502794,0.506184
16447.200000,0.495826,0.497167,0.501954,0.502795,0.506172
16448.850000,0.495859,0.497165,0.502002,0.502779,0.506143
16450.500000,0.495860,0.497246,0.501998,0.502786,0.506117
16452.150000,0.495852,0.497233,0.501999,0.502799,0.506089
16453.800000,0.495882,0.497172,0.501992,0.502782,0.506102
16455.450000,0.495900,0.497144,0.501969,0.502784,0.506145
16457.100000,0.495923,0.497130,0.501963,0.502783,0.506127
16458.750000,0.495919,0.497142,0.501938,0.502806,0.506077
16460.400000,0.495903,0.497150,0.501901,0.502878,0.506114
16462.050000,0.495940,0.497137,0.501874,0.502880,0.506198
16463.700000,0.495922,0.497147,0.501894,0.502851,0.506183
16465.350000,0.495861,0.497155,0.501950,0.502860,0.506193
16467.000000,0.495917,0.497123,0.501960,0.502845,0.506259
16468.650000,0.495974,0.497094,0.501916,0.502843,0.506178
16470.300000,0.495903,0.497108,0.501912,0.502868,0.506075
16471.950000,0.495843,0.497126,0.501955,0.502842,0.506078
16473.600000,0.495866,0.497119,0.501968,0.502815,0.506087
16475.250000,0.495896,0.497139,0.501968,0.502788,0.506092
16476.900000,0.495928,0.497176,0.501947,0.502764,0.506129
16478.550000,0.495955,0.497210,0.501938,0.502755,0.506163
16480.200000,0.495905,0.497209,0.501979,0.502735,0.506155
16481.850000,0.495845,0.497153,0.502007,0.502743,0.506113
16483.500000,0.495844,0.497141,0.502009,0.502766,0.506075
16485.150000,0.495884,0.497189,0.501987,0.502806,0.506072
16486.800000,0.495908,0.497186,0.501975,0.502811,0.506112
16488.450000,0.495902,0.497170,0.501972,0.502780,0.506149
16490.100000,0.495938,0.497163,0.501956,0.502791,0.506152
16491.750000,0.495944,0.497136,0.501972,0.502797,0.506147
16493.400000,0.495917,0.497181,0.501985,0.502795,0.506146
16495.050000,0.495936,0.497253,0.501986,0.502820,0.506129
16496.700000,0.495959,0.497249,0.502012,0.502820,0.506109
16498.350000,0.495948,0.497173,0.502008,0.502786,0.506145
16500.000000,0.495913,0.497129,0.501969,0.502750,0.506174
16501.650000,0.495896,0.497172,0.501931,0.502731,0.506129
16503.300000,0.495876,0.497216,0.501915,0.502730,0.506080
16504.950000,0.495852,0.497223,0.501934,0.502762,0.506092
16506.600000,0.495877,0.497198,0.501918,0.502824,0.506167
16508.250000,0.495907,0.497169,0.501920,0.502824,0.506209
16509.900000,0.495900,0.497149,0.502022,0.502787,0.506147
16511.550000,0.495876,0.497135,0.502069,0.502778,0.506079
16513.200000,0.495838,0.497147,0.501995,0.502746,0.506081
16514.850000,0.495836,0.497160,0.501976,0.502721,0.506113
16516.500000,0.495903,0.497142,0.502010,0.502731,0.506127
16518.150000,0.495939,0.497134,0.501998,0.502736,0.506142
16519.800000,0.495924,0.497170,0.502004,0.502756,0.506157
16521.450000,0.495893,0.497225,0.502041,0.502809,0.506166
16523.100000,0.495876,0.497228,0.502040,0.502810,0.506173
16524.750000,0.495901,0.497191,0.501988,0.502780,0.506159
16526.400000,0.495919,0.497152,0.501967,0.502776,0.506178
16528.050000,0.495910,0.497116,0.501953,0.502784,0.506198
16529.700000,0.495921,0.497124,0.501933,0.502807,0.506163
16531.350000,0.495945,0.497159,0.502001,0.502818,0.506093
16533.000000,0.495943,0.497177,0.502035,0.502777,0.506040
16534.650000,0.495906,0.497175,0.501977,0.502731,0.506048
16536.300000,0.495843,0.497136,0.501957,0.502752,0.506069
16537.950000,0.495822,0.497118,0.501936,0.502798,0.506100
16539.600000,0.495843,0.497178,0.501915,0.502843,0.506170
16541.250000,0.495877,0.497204,0.501962,0.502831,0.506198
16542.900000,0.495927,0.497220,0.501998,0.502786,0.506161
16544.550000,0.495928,0.497233,0.501962,0.502793,0.506109
16546.200000,0.495903,0.497151,0.501921,0.502765,0.506106
16547.850000,0.495900,0.497095,0.501950,0.502729,0.506164
16549.500000,0.495898,0.497112,0.501998,0.502741,0.506166
16551.150000,0.495909,0.497146,0.502001,0.502745,0.506109
16552.800000,0.495885,0.497165,0.501958,0.502736,0.506087
16554.450000,0.495832,0.497143,0.501938,0.502756,0.506123
16556.100000,0.495837,0.497141,0.501956,0.502791,0.506116
16557.750000,0.495879,0.497185,0.501932,0.502778,0.506093
16559.400000,0.495890,0.497228,0.501915,0.502725,0.506137
16561.050000,0.495891,0.497226,0.501919,0.502696,0.506160
16562.700000,0.495909,0.497190,0.501920,0.502724,0.506172
16564.350000,0.495909,0.497166,0.501953,0.502753,0.506187
16566.000000,0.495884,0.497174,0.501992,0.502736,0.506158
16567.650000,0.495868,0.497176,0.502018,0.502728,0.506139
16569.300000,0.495872,0.497170,0.502013,0.502756,0.506161
16570.950000,0.495908,0.497167,0.501974,0.502762,0.506128
16572.600000,0.495953,0.497133,0.501938,0.502736,0.506086
16574.250000,0.495938,0.497119,0.501918,0.502737,0.506095
16575.900000,0.495888,0.497138,0.501907,0.502753,0.506107
16577.550000,0.495871,0.497136,0.501903,0.502752,0.506129
16579.200000,0.495886,0.497146,0.501949,0.502762,0.506137
16580.850000,0.495894,0.497154,0.501993,0.502742,0.506123
16582.500000,0.495873,0.497145,0.501970,0.502737,0.506112
16584.150000,0.495884,0.497143,0.501934,0.502782,0.506127
16585.800000,0.495916,0.497122,0.501915,0.502796,0.506145
16587.450000,0.495904,0.497114,0.501910,0.502781,0.506146
16589.100000,0.495883,0.497126,0.501928,0.502762,0.506157
16590.750000,0.495850,0.497150,0.501983,0.502782,0.506160
16592.400000,0.495833,0.497181,0.501985,0.502797,0.506158
16594.050000,0.495870,0.497176,0.501941,0.502774,0.506161
16595.700000,0.495893,0.497161,0.501982,0.502789,0.506134
16597.350000,0.495872,0.497139,0.502010,0.502768,0.506099
16599.000000,0.495908,0.497138,0.501956,0.502683,0.506109
16600.650000,0.495965,0.497179,0.501925,0.502693,0.506132
16602.300000,0.495909,0.497179,0.501961,0.502756,0.506114
16603.950000,0.495824,0.497183,0.501996,0.502771,0.506129
16605.600000,0.495813,0.497189,0.501987,0.502782,0.506196
16607.250000,0.495875,0.497192,0.501983,0.502757,0.506208
16608.900000,0.495924,0.497240,0.502003,0.502750,0.506214
16610.550000,0.495904,0.497240,0.502011,0.502768,0.506217
16612.200000,0.495893,0.497267,0.501996,0.502738,0.506175
16613.850000,0.495970,0.497310,0.501985,0.502737,0.506187
16615.500000,0.496027,0.497238,0.501973,0.502751,0.506197
16617.150000,0.495934,0.497183,0.501937,0.502745,0.506194
16618.800000,0.495849,0.497185,0.501904,0.502755,0.506217
16620.450000,0.495879,0.497160,0.501936,0.502743,0.506193
16622.100000,0.495867,0.497140,0.501987,0.502721,0.506147
16623.750000,0.495855,0.497172,0.501989,0.502743,0.506125
16625.400000,0.495933,0.497214,0.501976,0.502792,0.506144
16627.050000,0.495962,0.497217,0.501945,0.502793,0.506155
16628.700000,0.495920,0.497212,0.501925,0.502748,0.506140
16630.350000,0.495898,0.497193,0.501913,0.502734,0.506139
16632.000000,0.495928,0.497161,0.501891,0.502752,0.506144
16633.650000,0.495944,0.497146,0.501896,0.502740,0.506160
16635.300000,0.495916,0.497132,0.501908,0.502706,0.506163
16636.950000,0.495885,0.497146,0.501931,0.502737,0.506133
16638.600000,0.495854,0.497175,0.501951,0.502790,0.506124
16640.250000,0.495840,0.497161,0.501940,0.502775,0.506143
16641.900000,0.495850,0.497169,0.501916,0.502736,0.506151
16643.550000,0.495824,0.497188,0.501872,0.502742,0.506192
16645.200000,0.495782,0.497163,0.501867,0.502752,0.506225
16646.850000,0.495793,0.497140,0.501924,0.502712,0.506164
16648.500000,0.495845,0.497137,0.501956,0.502738,0.506071
16650.150000,0.495892,0.497144,0.501956,0.502799,0.506039
16651.800000,0.495887,0.497128,0.501960,0.502759,0.506060
16653.450000,0.495864,0.497136,0.501955,0.502683,0.506093
16655.100000,0.495849,0.497167,0.501941,0.502689,0.506135
16656.750000,0.495819,0.497119,0.501935,0.502755,0.506147
16658.400000,0.495798,0.497094,0.501946,0.502763,0.506126
16660.050000,0.495817,0.497116,0.501947,0.502745,0.506153
16661.700000,0.495867,0.497137,0.501933,0.502774,0.506205
16663.350000,0.495898,0.497216,0.501997,0.502789,0.506174
16665.000000,0.495888,0.497237,0.502054,0.502781,0.506126
16666.650000,0.495855,0.497146,0.502005,0.502774,0.506145
16668.300000,0.495851,0.497067,0.501950,0.502744,0.506161
16669.950000,0.495882,0.497085,0.501913,0.502749,0.506151
16671.600000,0.495885,0.497139,0.501907,0.502780,0.506143
16673.250000,0.495884,0.497148,0.501930,0.502794,0.506179
16674.900000,0.495916,0.497138,0.501966,0.502808,0.506201
16676.550000,0.495921,0.497127,0.501988,0.502798,0.506162
16678.200000,0.495889,0.497136,0.501984,0.502740,0.506146
16679.850000,0.495891,0.497190,0.501965,0.502722,0.506125
16681.500000,0.495914,0.497269,0.501949,0.502785,0.506075
16683.150000,0.495886,0.497271,0.501982,0.502789,0.506049
16684.800000,0.495889,0.497207,0.501994,0.502777,0.506095
16686.450000,0.495965,0.497172,0.501964,0.502827,0.506167
16688.100000,0.495992,0.497148,0.501960,0.502840,0.506175
16689.750000,0.495941,0.497133,0.501994,0.502847,0.506117
16691.400000,0.495911,0.497155,0.502010,0.502845,0.506082
16693.050000,0.495923,0.497162,0.501995,0.502783,0.506091
16694.700000,0.495907,0.497137,0.501988,0.502739,0.506084
16696.350000,0.495949,0.497129,0.501980,0.502744,0.506087
16698.000000,0.496023,0.497140,0.501981,0.502747,0.506118
16699.650000,0.495978,0.497151,0.502002,0.502772,0.506178
16701.300000,0.495921,0.497144,0.502018,0.502842,0.506215
16702.950000,0.495931,0.497155,0.501997,0.502849,0.506172
16704.600000,0.495967,0.497186,0.501981,0.502796,0.506138
16706.250000,0.495983,0.497171,0.501987,0.502792,0.506126
16707.900000,0.495946,0.497154,0.501970,0.502799,0.506116
16709.550000,0.495876,0.497169,0.501937,0.502774,0.506122
16711.200000,0.495840,0.497171,0.501903,0.502760,0.506099
16712.850000,0.495862,0.497182,0.501895,0.502782,0.506091
16714.500000,0.495871,0.497190,0.501925,0.502814,0.506110
16716.150000,0.495889,0.497162,0.501973,0.502814,0.506095
16717.800000,0.495917,0.497167,0.501955,0.502805,0.506069
16719.450000,0.495902,0.497200,0.501908,0.502789,0.506074
16721.100000,0.495875,0.497174,0.501950,0.502726,0.506060
16722.750000,0.495871,0.497134,0.501967,0.502700,0.506051
16724.400000,0.495869,0.497163,0.501936,0.502754,0.506128
