'freq[cm-1]','tip3p[200ps/hann/30]', 'spce/qspcfw[200ps/hann/30]', 'spce/spcfw[200ps/hann/30]', 'spce[200ps/hann/30]', 'opc3pol[200ps/hann/30]', 'pbe[45ps/hann/30]'
4730.000000,19.231870,19.033042,19.597093,19.619937,19.790196,4.432206
4731.000000,19.232676,19.034293,19.597713,19.620703,19.791203,4.431781
4732.000000,19.232613,19.034673,19.597460,19.620588,19.791319,4.431329
4733.000000,19.232523,19.035015,19.597195,19.620453,19.791413,4.429994
4734.000000,19.232410,19.035318,19.596919,19.620300,19.791483,4.429612
4735.000000,19.231426,19.034747,19.595764,19.619265,19.790662,4.430199
4736.000000,19.232217,19.035914,19.596433,19.620049,19.791671,4.429906
4737.000000,19.232140,19.036207,19.596228,19.619949,19.791787,4.429607
4738.000000,19.232037,19.036460,19.596011,19.619831,19.791881,4.429305
4739.000000,19.231913,19.036671,19.595784,19.619692,19.791951,4.429005
4740.000000,19.230920,19.036005,19.594682,19.618673,19.791126,4.427844
4741.000000,19.231701,19.037071,19.595406,19.619469,19.792130,4.427665
4742.000000,19.231614,19.037254,19.595258,19.619384,19.792237,4.428477
4743.000000,19.231505,19.037399,19.595101,19.619278,19.792321,4.428431
4744.000000,19.231372,19.037492,19.594934,19.619152,19.792378,4.428397
4745.000000,19.230373,19.036707,19.593894,19.618143,19.791541,4.428379
4746.000000,19.231150,19.037660,19.594684,19.618948,19.792526,4.428376
4747.000000,19.231059,19.037732,19.594600,19.618870,19.792614,4.427524
4748.000000,19.230100,19.036921,19.593650,19.617907,19.791805,4.427665
4749.000000,19.230920,19.037845,19.594535,19.618758,19.792818,4.427805
4750.000000,19.229904,19.036927,19.593561,19.617736,19.791937,4.428936
4751.000000,19.230667,19.037742,19.594421,19.618529,19.792877,4.429215
4752.000000,19.230565,19.037673,19.594415,19.618438,19.792919,4.429507
4753.000000,19.229597,19.036723,19.593547,19.617463,19.792061,4.429809
4754.000000,19.230408,19.037510,19.594509,19.618302,19.793026,4.429255
4755.000000,19.229383,19.036455,19.593620,19.617267,19.792092,4.429681
4756.000000,19.230137,19.037138,19.594564,19.618046,19.792979,4.430093
4757.000000,19.230025,19.036941,19.594645,19.617942,19.792964,4.431478
4758.000000,19.229049,19.035863,19.593865,19.616955,19.792049,4.431995
4759.000000,19.229851,19.036527,19.594916,19.617781,19.792952,4.432505
4760.000000,19.228819,19.035352,19.594117,19.616732,19.791958,4.433003
4761.000000,19.229564,19.035917,19.595148,19.617496,19.792779,4.433484
4762.000000,19.229444,19.035605,19.595311,19.617375,19.792698,4.433082
4763.000000,19.228457,19.034412,19.594613,19.616370,19.791714,4.433628
4764.000000,19.229247,19.034959,19.595751,19.617176,19.792545,4.435121
4765.000000,19.229171,19.034635,19.596020,19.617098,19.792472,4.435716
4766.000000,19.229075,19.034273,19.596292,19.616996,19.792365,4.436273
4767.000000,19.228958,19.033882,19.596558,19.616873,19.792221,4.436789
4768.000000,19.227976,19.032617,19.595960,19.615865,19.791173,4.437259
4769.000000,19.228770,19.033099,19.597191,19.616671,19.791943,4.436818
4770.000000,19.228699,19.032713,19.597553,19.616593,19.791807,4.437296
4771.000000,19.228607,19.032299,19.597908,19.616495,19.791641,4.438694
4772.000000,19.228495,19.031854,19.598256,19.616374,19.791438,4.439168
4773.000000,19.227518,19.030553,19.597733,19.615372,19.790335,4.439581
4774.000000,19.228317,19.031002,19.599031,19.616185,19.791051,4.439929
4775.000000,19.228252,19.030598,19.599455,19.616117,19.790864,4.440211
4776.000000,19.228165,19.030166,19.599864,19.616028,19.790643,4.440425
4777.000000,19.228057,19.029717,19.600256,19.615921,19.790390,4.439704
4778.000000,19.227084,19.028412,19.599769,19.614931,19.789235,4.439887
4779.000000,19.227888,19.028867,19.601098,19.615757,19.789898,4.440972
4780.000000,19.227827,19.028469,19.601543,19.615701,19.789661,4.441121
4781.000000,19.226902,19.027223,19.601108,19.614766,19.788526,4.441196
4782.000000,19.227757,19.027743,19.602478,19.615649,19.789210,4.441199
4783.000000,19.226778,19.026459,19.601972,19.614664,19.788000,4.441130
4784.000000,19.227579,19.026944,19.603277,19.615498,19.788613,4.440126
4785.000000,19.227516,19.026582,19.603687,19.615455,19.788330,4.440028
4786.000000,19.226590,19.025371,19.603206,19.614533,19.787151,4.440840
4787.000000,19.227444,19.025935,19.604529,19.615433,19.787795,4.440722
4788.000000,19.226465,19.024698,19.603967,19.614466,19.786548,4.440542
4789.000000,19.227265,19.025233,19.605205,19.615320,19.787126,4.440303
4790.000000,19.227202,19.024931,19.605545,19.615297,19.786811,4.440009
4791.000000,19.226274,19.023786,19.604987,19.614398,19.785605,4.438797
4792.000000,19.227130,19.024415,19.606223,19.615318,19.786224,4.438513
4793.000000,19.226151,19.023242,19.605569,19.614373,19.784956,4.438166
4794.000000,19.226954,19.023847,19.606703,19.615247,19.785515,4.438757
4795.000000,19.226893,19.023610,19.606930,19.615244,19.785185,4.438443
4796.000000,19.225968,19.022531,19.606250,19.614363,19.783963,4.438095
4797.000000,19.226823,19.023227,19.607355,19.615304,19.784571,4.437717
4798.000000,19.226816,19.023082,19.607553,19.615367,19.784287,4.437313
4799.000000,19.226788,19.022931,19.607704,19.615416,19.783987,4.436019
4800.000000,19.226742,19.022774,19.607810,19.615448,19.783665,4.435683
4801.000000,19.225832,19.021776,19.607007,19.614603,19.782458,4.436311
4802.000000,19.226702,19.022550,19.607990,19.615578,19.783082,4.436058
4803.000000,19.226709,19.022482,19.608068,19.615674,19.782817,4.435796
4804.000000,19.226696,19.022407,19.608089,19.615756,19.782539,4.435527
4805.000000,19.226666,19.022325,19.608069,19.615820,19.782240,4.435254
4806.000000,19.225770,19.021400,19.607134,19.615005,19.781058,4.434114
4807.000000,19.226654,19.022247,19.607990,19.616009,19.781712,4.433951
4808.000000,19.226673,19.022252,19.607937,19.616135,19.781480,4.434769
4809.000000,19.226672,19.022246,19.607837,19.616241,19.781234,4.434725
4810.000000,19.226651,19.022231,19.607695,19.616330,19.780972,4.434685
4811.000000,19.225765,19.021369,19.606646,19.615539,19.779826,4.434652
4812.000000,19.226656,19.022280,19.607390,19.616561,19.780515,4.434625
4813.000000,19.226682,19.022345,19.607229,19.616703,19.780320,4.433740
4814.000000,19.225843,19.021562,19.606166,19.615964,19.779242,4.433838
4815.000000,19.226780,19.022552,19.606900,19.617040,19.780000,4.433923
4816.000000,19.225882,19.021732,19.605748,19.616244,19.778878,4.434987
4817.000000,19.226761,19.022687,19.606392,19.617264,19.779592,4.435191
4818.000000,19.226773,19.022793,19.606146,19.617400,19.779425,4.435394
4819.000000,19.225918,19.022053,19.605003,19.616654,19.778374,4.435597
4820.000000,19.226840,19.023085,19.605665,19.617720,19.779164,4.434929
4821.000000,19.225925,19.022311,19.604445,19.616914,19.778073,4.435231
4822.000000,19.226787,19.023307,19.605035,19.617921,19.778819,4.435507
4823.000000,19.226781,19.023461,19.604740,19.618045,19.778681,4.436744
4824.000000,19.225907,19.022762,19.603555,19.617283,19.777664,4.437102
4825.000000,19.226809,19.023837,19.604186,19.618331,19.778483,4.437439
4826.000000,19.225871,19.023099,19.602940,19.617504,19.777423,4.437752
4827.000000,19.226709,19.024141,19.603514,19.618489,19.778200,4.438038
4828.000000,19.226676,19.024332,19.603206,19.618586,19.778092,4.437424
4829.000000,19.225774,19.023669,19.602024,19.617797,19.777103,4.437752
4830.000000,19.226647,19.024779,19.602659,19.618816,19.777947,4.439020
4831.000000,19.226650,19.025042,19.602423,19.618946,19.777909,4.439376
4832.000000,19.226628,19.025292,19.602170,19.619052,19.777856,4.439685
4833.000000,19.226582,19.025536,19.601911,19.619128,19.777789,4.439944
4834.000000,19.225665,19.024924,19.600779,19.618318,19.776837,4.440148
4835.000000,19.226524,19.026091,19.601471,19.619317,19.777718,4.439429
4836.000000,19.226513,19.026408,19.601294,19.619426,19.777713,4.439627
4837.000000,19.226477,19.026712,19.601113,19.619510,19.777695,4.440743
4838.000000,19.226418,19.027012,19.600925,19.619566,19.777659,4.440924
4839.000000,19.225489,19.026461,19.599875,19.618734,19.776739,4.441040
4840.000000,19.226336,19.027679,19.600658,19.619710,19.777651,4.441087
4841.000000,19.226314,19.028052,19.600583,19.619797,19.777678,4.441064
4842.000000,19.226269,19.028409,19.600503,19.619857,19.777686,4.440971
4843.000000,19.226201,19.028759,19.600432,19.619890,19.777676,4.439940
4844.000000,19.225266,19.028255,19.599495,19.619034,19.776777,4.439814
4845.000000,19.226109,19.029531,19.600397,19.619984,19.777708,4.440592
4846.000000,19.226085,19.029955,19.600439,19.620044,19.777749,4.440432
4847.000000,19.225195,19.029528,19.599618,19.619215,19.776901,4.440201
4848.000000,19.226086,19.030875,19.600638,19.620194,19.777884,4.439900
4849.000000,19.225142,19.030414,19.599810,19.619295,19.776979,4.439531
4850.000000,19.225976,19.031725,19.600825,19.620205,19.777902,4.438230
4851.000000,19.225948,19.032194,19.600989,19.620228,19.777934,4.437842
4852.000000,19.225057,19.031811,19.600291,19.619360,19.777074,4.438366
4853.000000,19.225946,19.033205,19.601441,19.620301,19.778041,4.437968
4854.000000,19.225005,19.032787,19.600740,19.619364,19.777117,4.437515
4855.000000,19.225846,19.034146,19.601885,19.620235,19.778020,4.437011
4856.000000,19.225826,19.034659,19.602177,19.620218,19.778026,4.436459
4857.000000,19.224944,19.034326,19.601610,19.619313,19.777140,4.434998
4858.000000,19.225849,19.035768,19.602887,19.620216,19.778078,4.434475
4859.000000,19.224920,19.035403,19.602314,19.619241,19.777123,4.433899
4860.000000,19.225778,19.036817,19.603588,19.620072,19.777990,4.434267
4861.000000,19.225775,19.037391,19.604007,19.620015,19.777961,4.433744
4862.000000,19.224912,19.037111,19.603563,19.619071,19.777032,4.433197
4863.000000,19.225833,19.038619,19.604958,19.619932,19.777925,4.432632
4864.000000,19.225895,19.039275,19.605503,19.619906,19.777917,4.432052
4865.000000,19.225940,19.039928,19.606039,19.619851,19.777879,4.430593
4866.000000,19.225971,19.040572,19.606594,19.619769,19.777808,4.430105
4867.000000,19.225142,19.040380,19.606275,19.618799,19.776839,4.430589
4868.000000,19.226096,19.041969,19.607801,19.619636,19.777686,4.430207
4869.000000,19.226190,19.042724,19.608462,19.619583,19.777631,4.429829
4870.000000,19.226269,19.043471,19.609120,19.619504,19.777547,4.429456
4871.000000,19.226331,19.044226,19.609785,19.619398,19.777428,4.429091
4872.000000,19.225533,19.044139,19.609582,19.618403,19.776410,4.427870
4873.000000,19.226520,19.045838,19.611223,19.619216,19.777209,4.427641
4874.000000,19.226646,19.046711,19.612003,19.619142,19.777107,4.428402
4875.000000,19.226756,19.047571,19.612767,19.619040,19.776973,4.428314
4876.000000,19.226849,19.048449,19.613534,19.618912,19.776805,4.428244
4877.000000,19.226081,19.048484,19.613430,19.617895,19.775738,4.428192
4878.000000,19.227093,19.050306,19.615156,19.618687,19.776486,4.428158
4879.000000,19.227243,19.051307,19.616019,19.618591,19.776333,4.427276
4880.000000,19.226531,19.051464,19.616005,19.617609,19.775281,4.427390
4881.000000,19.227599,19.053418,19.617838,19.618436,19.776047,4.427503
4882.000000,19.226834,19.053574,19.617799,19.617388,19.774917,4.428606
4883.000000,19.227850,19.055521,19.619601,19.618150,19.775608,4.428858
4884.000000,19.228001,19.056640,19.620530,19.618025,19.775399,4.429121
4885.000000,19.227288,19.056922,19.620584,19.617015,19.774294,4.429393
4886.000000,19.228354,19.059001,19.622473,19.617816,19.775009,4.428804
4887.000000,19.227586,19.059282,19.622498,19.616743,19.773831,4.429195
4888.000000,19.228596,19.061364,19.624355,19.617481,19.774474,4.429568
4889.000000,19.228740,19.062616,19.625346,19.617334,19.774223,4.430911
4890.000000,19.228018,19.063032,19.625461,19.616303,19.773077,4.431382
4891.000000,19.229071,19.065242,19.627412,19.617083,19.773756,4.431841
4892.000000,19.228288,19.065656,19.627493,19.615990,19.772541,4.432282
4893.000000,19.229279,19.067863,19.629416,19.616708,19.773152,4.432702
4894.000000,19.229402,19.069247,19.630467,19.616542,19.772867,4.432229
4895.000000,19.228656,19.069782,19.630642,19.615493,19.771688,4.432704
4896.000000,19.229684,19.072116,19.632660,19.616253,19.772336,4.434116
4897.000000,19.229843,19.073613,19.633810,19.616130,19.772091,4.434626
4898.000000,19.229976,19.075103,19.634949,19.615984,19.771825,4.435092
4899.000000,19.230084,19.076600,19.636094,19.615815,19.771535,4.435510
4900.000000,19.229322,19.077252,19.636367,19.614765,19.770356,4.435876
4901.000000,19.230332,19.079693,19.638484,19.615525,19.771005,4.435319
4902.000000,19.230471,19.081294,19.639740,19.615403,19.770763,4.435680
4903.000000,19.230585,19.082888,19.640987,19.615260,19.770501,4.436950
4904.000000,19.230672,19.084485,19.642248,19.615095,19.770217,4.437292
4905.000000,19.229889,19.085233,19.642640,19.614047,19.769048,4.437566
4906.000000,19.230878,19.087766,19.644885,19.614813,19.769707,4.437769
4907.000000,19.230996,19.089460,19.646276,19.614696,19.769480,4.437899
4908.000000,19.231088,19.091131,19.647664,19.614558,19.769233,4.437954
4909.000000,19.231154,19.092807,19.649074,19.614397,19.768966,4.437064
4910.000000,19.230348,19.093622,19.649625,19.613354,19.767813,4.437075
4911.000000,19.231313,19.096223,19.652026,19.614123,19.768489,4.437982
4912.000000,19.231405,19.097977,19.653582,19.614008,19.768277,4.437945
4913.000000,19.230626,19.098869,19.654278,19.613012,19.767180,4.437829
4914.000000,19.231619,19.101539,19.656833,19.613829,19.767914,4.437635
4915.000000,19.230771,19.102389,19.657544,19.612775,19.766767,4.437363
4916.000000,19.231695,19.105011,19.660121,19.613535,19.767451,4.436144
4917.000000,19.231748,19.106788,19.661857,19.613411,19.767247,4.435834
4918.000000,19.230930,19.107703,19.662739,19.612406,19.766158,4.436428
4919.000000,19.231885,19.110393,19.665489,19.613214,19.766901,4.436086
4920.000000,19.230999,19.111262,19.666394,19.612152,19.765761,4.435677
4921.000000,19.231887,19.113904,19.669169,19.612902,19.766453,4.435206
4922.000000,19.231902,19.115697,19.671104,19.612769,19.766258,4.434674
4923.000000,19.231048,19.116628,19.672186,19.611752,19.765179,4.433215
4924.000000,19.231965,19.119331,19.675135,19.612547,19.765929,4.432687
4925.000000,19.231041,19.120213,19.676242,19.611469,19.764797,4.432094
4926.000000,19.231889,19.122874,19.679215,19.612203,19.765494,4.432431
4927.000000,19.231864,19.124687,19.681349,19.612051,19.765305,4.431864
4928.000000,19.230968,19.125629,19.682623,19.611015,19.764227,4.431262
4929.000000,19.231842,19.128354,19.685762,19.611791,19.764976,4.430628
4930.000000,19.231845,19.130230,19.688062,19.611682,19.764837,4.429966
4931.000000,19.231821,19.132076,19.690356,19.611547,19.764678,4.428416
4932.000000,19.231769,19.133924,19.692686,19.611389,19.764500,4.427822
4933.000000,19.230846,19.134910,19.694145,19.610344,19.763431,4.428184
4934.000000,19.231695,19.137671,19.697463,19.611109,19.764192,4.427674
4935.000000,19.231670,19.139587,19.699926,19.610988,19.764062,4.427155
4936.000000,19.231620,19.141480,19.702381,19.610842,19.763911,4.426633
4937.000000,19.231542,19.143380,19.704852,19.610671,19.763739,4.426110
4938.000000,19.230594,19.144416,19.706452,19.609613,19.762676,4.424725
4939.000000,19.231417,19.147247,19.709903,19.610363,19.763441,4.424318
4940.000000,19.231369,19.149232,19.712498,19.610227,19.763317,4.424890
4941.000000,19.231295,19.151192,19.715066,19.610066,19.763168,4.424611
4942.000000,19.231194,19.153162,19.717651,19.609879,19.762996,4.424342
4943.000000,19.230222,19.154272,19.719345,19.608804,19.761933,4.424085
4944.000000,19.231023,19.157178,19.722879,19.609538,19.762694,4.423842
4945.000000,19.230955,19.159249,19.725540,19.609384,19.762564,4.422748
4946.000000,19.230015,19.160453,19.727307,19.608342,19.761543,4.422643
4947.000000,19.230849,19.163452,19.730903,19.609110,19.762347,4.422536
4948.000000,19.229844,19.164629,19.732617,19.608001,19.761264,4.423415
4949.000000,19.230612,19.167602,19.736164,19.608702,19.762006,4.423442
4950.000000,19.230512,19.169744,19.738843,19.608516,19.761856,4.423480
4951.000000,19.229544,19.171022,19.740608,19.607443,19.760815,4.423525
4952.000000,19.230349,19.174109,19.744214,19.608180,19.761600,4.422712
4953.000000,19.229318,19.175368,19.745913,19.607042,19.760495,4.422877
4954.000000,19.230063,19.178428,19.749441,19.607714,19.761217,4.423027
4955.000000,19.229941,19.180645,19.752075,19.607499,19.761045,4.424148
4956.000000,19.228951,19.181999,19.753805,19.606399,19.759981,4.424400
4957.000000,19.229737,19.185148,19.757353,19.607109,19.760745,4.424642
4958.000000,19.228687,19.186478,19.759006,19.605944,19.759619,4.424872
4959.000000,19.229413,19.189597,19.762479,19.606589,19.760318,4.425083
4960.000000,19.229274,19.191881,19.765061,19.606349,19.760124,4.424408
4961.000000,19.228267,19.193304,19.766732,19.605224,19.759039,4.424683
4962.000000,19.229035,19.196523,19.770217,19.605908,19.759778,4.425902
4963.000000,19.228939,19.198900,19.772811,19.605706,19.759623,4.426224
4964.000000,19.228820,19.201248,19.775357,19.605482,19.759445,4.426507
4965.000000,19.228681,19.203604,19.777890,19.605233,19.759242,4.426748
4966.000000,19.227675,19.205100,19.779513,19.604102,19.758146,4.426944
4967.000000,19.228449,19.208387,19.782963,19.604783,19.758878,4.426224
4968.000000,19.228358,19.210842,19.785524,19.604579,19.758717,4.426428
4969.000000,19.228247,19.213261,19.788037,19.604357,19.758534,4.427549
4970.000000,19.228116,19.215709,19.790534,19.604111,19.758327,4.427748
4971.000000,19.227120,19.217277,19.792131,19.602986,19.757230,4.427886
4972.000000,19.227904,19.220654,19.795550,19.603674,19.757960,4.427960
4973.000000,19.227824,19.223184,19.798088,19.603481,19.757798,4.427969
4974.000000,19.227725,19.225680,19.800594,19.603270,19.757615,4.427910
4975.000000,19.227608,19.228189,19.803093,19.603041,19.757409,4.426915
4976.000000,19.226627,19.229835,19.804702,19.601931,19.756314,4.426827
4977.000000,19.227426,19.233273,19.808136,19.602639,19.757046,4.427639
4978.000000,19.227362,19.235872,19.810699,19.602465,19.756887,4.427518
